Sequoia_ID,Sample,NW_025576331_1_3826608,NW_025576331_1_401268,NW_025576437_1_115467,NW_025576453_1_24674317,NW_025576456_1_18640632,NW_025576456_1_20464575,NW_025576456_1_5001375,NW_025576577_1_14928763,NW_025576577_1_32411632,NW_025576577_1_684131,NW_025576577_1_710239,NW_025576579_1_1346319,NW_025576583_1_4971945,NW_025576583_1_7451826,NW_025576596_1_2790194,NW_025576615_1_7086869,NW_025576617_1_21577230,NW_025576617_1_28127536,NW_025576632_1_10760032,NW_025576632_1_13281338,NW_025576632_1_2718491,NW_025576632_1_3290698,NW_025576632_1_3892914,NW_025576632_1_4251205,NW_025576633_1_22773180,NW_025576633_1_6418771,NW_025576895_1_270261,NW_025576907_1_16399446,NW_025576907_1_29647299,NW_025576907_1_29876965,NW_025576907_1_30118356,NW_025577043_1_1365774,NW_025577044_1_2217858,NW_025577046_1_13852825,NW_025577046_1_15835557,NW_025577046_1_9565745,NW_025577063_1_17348824,NW_025577071_1_12276166,NW_025577071_1_16121753,NW_025577071_1_43229080,NW_025577071_1_43432700,NW_025577071_1_44457288,NW_025577071_1_95223083,NW_025577134_1_2514589,NW_025577134_1_7416757,NW_025577135_1_15726271,NW_025577135_1_22731241,NW_025577135_1_39662507,NW_025577135_1_41519227,NW_025577136_1_1767215,NW_025577137_1_3820460,NW_025577137_1_5353043,NW_025577149_1_2526599,NW_025577149_1_6582695,NW_025577212_1_1536813,NW_025577213_1_336863,NW_025577249_1_11260146,NW_025577249_1_669206,NW_025577259_1_6232203,NW_025577294_1_20073522,NW_025577304_1_3434979,NW_025577304_1_5063369,NW_025577366_1_21260176,NW_025577378_1_501757,NW_025577448_1_1141337,NW_025577456_1_10593098,NW_025577456_1_174248,NW_025577590_1_4570127,NW_025577611_1_8745070,NW_025577628_1_909712,NW_025577641_1_13831587,NW_025577642_1_3043282,NW_025577642_1_3267186,NW_025577776_1_5073818,NW_025577776_1_6941042,NW_025577807_1_249557,NW_025577807_1_307911,NW_025577807_1_808789,NW_025577811_1_461413,NW_025577827_1_7466436,NW_025577828_1_503395,NW_025577832_1_213023,NW_025577860_1_198713,NW_025577885_1_3384250,NW_025577889_1_23528749,NW_025577890_1_13088999,NW_025577890_1_24301064,NW_025577891_1_2189938,NW_025577891_1_7627626,NW_025577893_1_1334547,NW_025577894_1_587228,NW_025577895_1_16874869,NW_025577897_1_4296285,NW_025577898_1_14530431,NW_025577912_1_15277672,NW_025577912_1_4707680,NW_025577913_1_254602,NW_025577914_1_17245327,NW_025577914_1_25007858,NW_025577914_1_7194433,NW_025577919_1_1193564,NW_025577919_1_1855635,NW_025577919_1_6293660,NW_025577924_1_2807885,NW_025577924_1_3733960,NW_025577924_1_4440151,NW_025577924_1_6971278,NW_025577924_1_7170249,NW_025577929_1_4802182,NW_025577929_1_6039685,NW_025577929_1_917005,NW_025577932_1_2424437,NW_025577953_1_1249962,NW_025577953_1_1577683,NW_025577953_1_419320,NW_025577956_1_4752127,NW_025577978_1_159465,NW_025577978_1_7193855,NW_025577980_1_5334809,NW_025577980_1_6368038,NW_025577981_1_1273672,NW_025577981_1_1934196,NW_025577981_1_6442401,NW_025577987_1_3396022,NW_025578001_1_4949149,NW_025578001_1_9328013,NW_025578002_1_4501093,NW_025578002_1_6236784,NW_025578003_1_2082906,NW_025578003_1_5019147,NW_025578018_1_565699,NW_025578025_1_6742393,NW_025578040_1_14121804,NW_025578040_1_15024292,NW_025578040_1_1553632,NW_025578040_1_16314643,NW_025578040_1_2245288,NW_025578040_1_2297983,NW_025578040_1_5961631,NW_025578040_1_7006856,NW_025578040_1_7393140,NW_025578112_1_940308,NW_025578113_1_1013274,NW_025578115_1_255442,NW_025578122_1_1769429,NW_025578122_1_2655222,NW_025578122_1_4367626,NW_025578122_1_4389511,NW_025578122_1_5213495,NW_025578122_1_5238634,NW_025578122_1_601618,NW_025578122_1_609401,NW_025578125_1_8204206,NW_025578127_1_1167388,NW_025578127_1_1857477,NW_025578127_1_2267430,NW_025578128_1_1681942,NW_025578128_1_5367566,NW_025578153_1_11344121,NW_025578153_1_12324367,NW_025578157_1_1249194,NW_025578157_1_1701451,NW_025578157_1_1897447,NW_025578157_1_986349,NW_025578162_1_4051799,NW_025578162_1_5348735,NW_025578162_1_6059260,NW_025578169_1_471034,NW_025578174_1_12373576,NW_025578183_1_441341,NW_025578183_1_57862,NW_025578186_1_1049591,NW_025578194_1_262006,NW_025578196_1_125946,NW_025578198_1_1301170,NW_025578198_1_629247,NW_025578198_1_735990,NW_025578199_1_962637,NW_025578215_1_1643997,NW_025578215_1_4237434,NW_025578215_1_4389275,NW_025578215_1_469247,NW_025578215_1_50814,NW_025578215_1_5507764,NW_025578217_1_2933629,NW_025578253_1_433920,NW_025578255_1_2312552,NW_025578259_1_1772873,NW_025578259_1_1784108,NW_025578264_1_11340,NW_025578275_1_248402,NW_025578285_1_346862,NW_025578327_1_141485,NW_025578327_1_1762278,NW_025578328_1_2238928,NW_025578328_1_3351167,NW_025578328_1_6656624,NW_025578464_1_50650,NW_025578478_1_1177810,NW_025578478_1_3211846,NW_025578478_1_3989305,NW_025578481_1_10531021,NW_025578481_1_36526227,NW_025578491_1_1466531,NW_025578495_1_15809984,NW_025578495_1_2631302,NW_025578495_1_5908253,NW_025578495_1_7017931,NW_025578495_1_9438423,NW_025578496_1_923660,NW_025578501_1_19860955,NW_025578501_1_26400524,NW_025578501_1_4077635,NW_025578501_1_6239723,NW_025578501_1_8931740,NW_025578501_1_9462949,NW_025578505_1_14783085,NW_025578505_1_5639118,NW_025578505_1_5835459,NW_025578505_1_6858829,NW_025578505_1_6926200,NW_025578505_1_7147025,NW_025578505_1_7915999,NW_025578505_1_8669226,prop_SNPs,Raw.Reads,On.Target.Reads,X.On.Target,X.GT,IFI,Uam_SEXY1,Uam_SEXY2,Uam_SEXY3,Uam_sry1,Uam_sry2,Genetic_Sex,sex_agreement_prop,Season_Year,Species,Harvest_Date,How_Taken,Harvest_BMU,Harvest_County,Registration_Sex,BirthYear,Latitude,Longitude,filter_remove
BB22_727,BB22_727_MTU19Oct23_R1,1,1,2,2,0,2,0,1,2,2,2,0,2,2,2,1,2,2,2,2,1,1,0,0,1,1,1,1,1,1,2,2,1,2,2,0,2,1,1,1,2,1,1,2,1,2,2,1,1,1,2,2,0,0,1,2,2,1,2,2,2,-9,2,2,0,2,2,2,2,2,2,2,0,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,1,1,1,1,2,2,-9,1,1,0,2,2,2,0,1,1,2,2,2,2,-9,1,1,2,1,1,2,-9,-9,-9,2,2,1,1,0,2,1,1,0,0,2,2,2,1,2,2,2,-9,-9,2,2,1,1,2,0,2,2,2,1,2,0,0,-9,2,1,-9,0,2,2,2,2,1,2,2,2,1,2,-9,2,2,1,-9,2,2,-9,2,2,0,1,2,0,2,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,2,1,0,0,1,1,-9,1,1,0,1,2,2,-9,1,2,-9,2,1,0.9285714285714286,246877,151469,61.35,91.03,0.5,XY,XY,XY,XY,XY,XY,1,2022,Black Bear,15-Sep-22,Hunting,Newberry,Schoolcraft,M,2018,46.0196363284,-86.105804417,pass
BB22_728,BB22_728_MTU19Oct23_R1,-9,-9,-9,2,-9,-9,1,2,2,-9,2,-9,-9,2,-9,-9,1,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,2,-9,-9,-9,-9,2,-9,-9,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,0,-9,-9,-9,-9,1,-9,-9,-9,2,2,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9,2,-9,-9,-9,-9,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,2,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,-9,-9,-9,-9,1,-9,-9,-9,-9,1,-9,-9,-9,-9,-9,2,-9,1,-9,-9,-9,-9,-9,1,-9,2,-9,-9,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,1,-9,-9,2,-9,1,-9,-9,-9,-9,-9,2,-9,-9,-9,-9,-9,-9,-9,-9,0.1830357142857143,9399,2480,26.39,18.38,8.59,0,0,0,0,XX,XX,0.2,2022,Black Bear,23-Sep-22,Hunting,Baraga,Keweenaw,F,2018,47.4238742585,-88.0989544634,1_snp
BB22_729,BB22_729_MTU19Oct23_R1,2,2,2,2,-9,2,1,1,-9,1,1,0,1,0,0,1,2,1,2,2,1,1,-9,2,2,1,0,1,1,1,2,2,0,1,1,-9,0,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,-9,1,1,2,2,-9,2,1,2,1,-9,2,0,0,2,2,1,2,1,1,2,2,0,2,1,2,2,2,1,2,1,-9,2,2,2,2,2,1,1,0,0,1,2,2,2,2,2,2,1,2,2,2,-9,2,1,1,2,2,1,2,-9,-9,1,2,0,2,1,2,2,1,1,1,2,2,-9,1,2,1,2,-9,-9,2,1,1,1,2,1,1,2,-9,-9,1,-9,1,-9,2,2,2,0,0,0,2,2,1,2,2,2,2,2,-9,1,0,2,-9,-9,-9,-9,2,2,1,-9,2,1,1,1,2,-9,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,-9,2,1,2,2,-9,0,1,1,1,0,2,2,2,2,2,2,2,1,2,0,2,2,-9,2,2,0.875,181288,107092,59.07,85.9,1.98,XY,XY,XY,XY,XY,XY,1,2022,Black Bear,23-Sep-22,Hunting,Newberry,Schoolcraft,M,2020,46.3527072168,-86.0007411468,pass
BB22_73,BB22_73_FullMerged_R1,1,-9,1,2,2,1,0,2,2,2,2,0,2,1,1,-9,1,0,1,1,2,2,2,0,2,1,0,2,2,2,1,2,1,1,2,-9,2,1,0,1,2,1,0,2,2,2,0,1,2,-9,1,1,1,2,1,2,-9,2,0,0,1,-9,1,2,0,2,0,2,1,1,1,0,0,2,2,2,1,2,1,2,1,1,2,1,2,1,1,1,2,2,0,2,1,1,0,2,2,2,2,2,2,2,2,2,2,2,-9,2,-9,1,0,-9,1,-9,2,2,-9,0,2,1,1,2,1,2,1,0,0,0,2,1,-9,2,-9,2,2,-9,-9,0,2,2,2,2,1,2,0,2,0,1,-9,-9,-9,1,2,2,1,1,-9,2,2,1,1,-9,2,2,2,2,1,0,1,-9,-9,-9,-9,1,1,1,-9,0,2,1,2,1,1,2,-9,2,1,1,1,1,1,-9,2,1,1,2,2,0,2,0,1,0,2,2,1,1,2,2,0,1,1,-9,1,2,2,1,0,2,-9,1,-9,-9,2,1,0.8616071428571428,179945,56478,31.39,84.62,1.34,XY,XY,XY,XY,XY,XY,1,2022,Black Bear,15-Sep-22,Hunting,Bergland,Ontonagon,M,2019,46.5709656502,-89.2926880254,pass
BB22_730,BB22_730_MTU19Oct23_R1,2,2,2,1,1,2,-9,1,-9,2,2,0,2,1,1,2,2,2,2,2,1,0,0,0,2,2,0,2,1,1,2,2,0,0,0,2,2,1,1,0,2,2,1,2,2,2,-9,2,2,1,1,2,2,2,2,-9,-9,2,0,0,1,1,2,0,1,2,1,1,1,2,1,0,0,2,1,2,1,1,1,0,0,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,-9,2,1,2,1,2,1,0,-9,-9,1,2,2,1,1,2,2,2,0,0,2,1,-9,2,-9,1,2,-9,-9,2,2,2,2,2,0,2,1,-9,-9,2,-9,2,-9,0,2,-9,0,2,0,2,2,2,2,2,2,2,2,2,-9,1,2,-9,-9,-9,-9,2,2,1,0,2,2,2,2,0,2,2,2,2,2,2,2,1,2,0,2,2,2,2,2,-9,2,1,2,2,0,2,0,0,0,2,0,1,1,-9,1,2,2,2,2,2,-9,-9,2,-9,2,1,0.8794642857142857,114987,76058,66.14,86.32,1.1,XY,XY,XY,XY,XY,XY,1,2022,Black Bear,14-Sep-22,Hunting,Newberry,Schoolcraft,M,2019,46.2089511357,-85.9382897854,pass
BB22_731,BB22_731_MTU19Oct23_R1,2,1,2,2,2,2,0,2,1,2,2,0,2,2,0,-9,1,2,1,2,2,-9,1,0,2,2,0,2,1,2,1,2,0,0,1,0,2,1,1,0,2,2,2,1,2,2,1,1,2,2,2,0,1,2,2,2,-9,1,1,1,1,-9,2,0,2,2,2,2,1,2,1,1,0,2,1,1,2,1,2,2,1,2,2,1,2,2,1,-9,1,2,0,1,0,2,2,1,1,2,1,2,0,1,0,1,2,2,1,2,-9,1,1,2,1,-9,2,0,-9,-9,1,2,2,2,2,2,1,2,0,2,2,0,2,0,2,2,1,-9,-9,2,1,2,0,0,1,1,2,-9,2,2,0,0,-9,2,1,0,1,2,2,2,2,0,2,2,2,2,2,2,1,0,2,-9,-9,-9,-9,2,2,2,0,2,1,2,2,1,2,1,-9,1,2,2,2,1,2,2,-9,2,1,2,1,2,2,2,1,1,2,2,1,2,1,2,0,2,1,0,1,2,2,2,1,2,2,-9,2,-9,2,2,0.90625,182592,116412,63.76,88.89,0.65,XY,XY,XY,XY,XY,XY,1,2022,Black Bear,20-Sep-22,Hunting,Amasa,Iron,M,2020,46.1522410139,-88.5025229503,pass
BB22_732,BB22_732_MTU19Oct23_R1,0,2,2,0,2,2,2,2,2,2,2,1,2,2,0,-9,2,-9,2,2,1,0,-9,2,1,1,-9,2,2,1,1,-9,0,0,2,-9,1,2,2,2,0,0,2,2,1,2,-9,2,2,0,1,1,2,2,2,-9,-9,0,2,2,2,2,2,1,-9,2,2,2,1,2,1,2,0,2,1,-9,2,-9,2,2,2,1,2,2,2,2,1,1,1,0,2,2,1,1,2,2,1,1,2,2,0,1,2,2,2,2,2,2,-9,2,1,1,-9,-9,2,2,-9,2,-9,1,2,1,0,2,1,1,0,0,2,1,0,1,2,2,-9,-9,-9,-9,1,2,1,2,1,2,2,-9,-9,1,0,0,-9,2,2,2,1,1,-9,2,2,2,2,0,2,2,-9,2,1,1,2,-9,2,-9,-9,2,1,2,-9,2,1,2,2,1,-9,2,2,2,1,0,0,-9,1,1,2,2,2,2,1,2,2,2,1,0,1,2,2,2,2,2,0,2,1,-9,2,2,2,1,1,1,-9,-9,2,-9,0,-9,0.8348214285714286,62855,37169,59.13,82.05,1.01,XY,XY,XY,XY,XY,XY,1,2022,Black Bear,24-Sep-22,Hunting,Newberry,Schoolcraft,M,2019,45.9616975245,-85.9188832494,pass
BB22_734,BB22_734_MTU19Oct23_R1,0,2,-9,1,-9,2,-9,1,0,2,1,0,1,2,-9,-9,2,0,2,2,2,1,-9,0,2,2,0,1,2,2,0,-9,1,-9,1,0,1,2,2,-9,2,1,2,2,2,2,-9,2,2,1,1,2,0,2,2,-9,-9,2,2,-9,0,2,-9,1,-9,2,-9,-9,-9,1,2,1,0,2,0,1,2,2,1,1,1,0,-9,2,2,1,1,2,1,2,2,2,1,2,2,2,1,1,2,2,-9,2,2,2,2,1,2,-9,-9,2,0,-9,1,-9,2,-9,-9,-9,-9,2,1,2,-9,1,2,2,0,0,2,1,2,-9,-9,2,1,-9,-9,2,2,2,1,2,0,2,2,-9,-9,-9,0,0,-9,-9,2,0,2,1,-9,2,2,1,2,0,2,2,-9,-9,2,1,0,-9,2,-9,-9,2,1,1,-9,2,1,-9,2,-9,1,2,2,1,2,2,-9,-9,2,0,2,2,-9,2,0,-9,2,1,2,-9,1,-9,2,2,2,2,0,1,1,-9,-9,2,-9,2,0,2,-9,-9,-9,-9,2,0,0.7321428571428572,41991,19136,45.57,72.22,2.04,XY,XY,XY,XY,XY,XY,1,2022,Black Bear,24-Sep-22,Hunting,Newberry,Schoolcraft,M,2015,46.4543824329,-86.0004924548,3_ifi
BB22_735,BB22_735_MTU19Oct23_R1,2,-9,2,2,0,1,2,1,2,-9,2,0,1,0,0,1,0,1,-9,1,2,0,1,1,0,1,0,1,0,2,2,2,1,0,2,-9,0,2,2,1,1,2,2,2,2,1,0,1,1,2,1,2,0,2,0,2,0,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,2,0,1,2,2,2,2,1,0,2,2,2,2,2,2,0,1,1,2,0,2,1,1,1,1,2,2,1,1,2,1,2,1,2,1,-9,1,0,0,2,-9,2,-9,-9,0,1,2,1,1,1,2,2,1,1,0,2,2,-9,1,2,1,2,1,-9,-9,1,1,2,1,1,2,1,1,2,2,2,2,-9,1,2,0,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,0,2,-9,-9,1,1,1,-9,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,0,2,2,1,2,1,2,1,1,2,1,1,2,2,1,0,1,-9,1,2,2,1,2,2,2,-9,2,-9,2,0,0.9196428571428571,197809,124429,62.9,90.17,0.58,XY,XY,XY,XY,XY,XY,1,2022,Black Bear,23-Sep-22,Hunting,Newberry,Schoolcraft,M,2022,46.4110028916,-85.8960966177,pass
BB22_736,BB22_736_MTU19Oct23_R1,2,-9,1,2,-9,2,2,1,-9,2,2,0,1,1,1,-9,1,1,2,2,2,1,1,0,2,2,0,2,1,1,0,2,0,1,1,0,1,1,2,1,2,2,1,2,2,1,1,1,2,2,2,1,0,0,2,2,-9,2,1,2,2,2,1,1,2,2,1,1,2,1,0,2,1,2,2,1,2,2,0,1,1,1,2,2,2,2,2,2,1,2,1,1,2,-9,2,2,1,1,1,2,0,0,2,2,1,2,2,2,-9,2,1,1,1,-9,2,0,-9,0,1,2,2,2,0,2,1,2,0,2,2,1,-9,-9,-9,0,2,-9,-9,-9,2,2,2,1,1,2,2,-9,-9,2,0,1,-9,0,2,0,1,2,1,-9,2,0,2,-9,2,2,2,1,2,2,0,-9,-9,-9,-9,1,2,0,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,0,2,2,1,2,2,1,2,1,2,1,2,1,2,0,1,2,-9,2,2,2,2,1,2,-9,-9,2,-9,2,0,0.875,232072,65665,28.3,85.9,1.72,XY,XY,XY,XY,XY,XY,1,2022,Black Bear,7-Sep-22,Hunting,Newberry,Schoolcraft,M,2019,46.3383781451,-86.1046490172,pass
BB22_737,BB22_737_MTU19Oct23_R1,1,2,2,1,2,1,1,2,-9,-9,2,0,2,2,2,-9,2,1,-9,2,2,2,-9,-9,1,1,0,2,0,1,2,2,1,-9,2,-9,1,1,2,1,2,2,1,2,2,0,1,1,1,1,2,1,1,1,2,2,-9,2,0,1,2,-9,2,2,1,2,1,1,2,2,1,2,1,2,2,1,1,2,2,2,2,0,2,2,1,2,1,2,2,1,2,2,2,2,2,2,0,2,1,2,1,2,2,2,2,2,2,2,-9,1,2,2,1,-9,-9,2,-9,2,1,2,1,1,0,1,0,2,0,0,2,0,0,1,2,2,2,-9,-9,2,2,2,1,1,0,2,1,-9,-9,2,0,0,-9,2,1,2,0,1,0,-9,2,2,0,0,2,0,2,2,1,0,1,-9,0,-9,-9,2,0,1,0,2,1,-9,2,2,2,2,-9,1,1,1,1,2,1,1,2,1,2,1,2,2,2,2,1,2,1,2,1,1,2,1,1,1,2,-9,2,2,2,2,1,0,-9,-9,2,-9,1,2,0.8705357142857143,171822,66503,38.7,85.47,1.71,XY,XY,XY,XY,XY,XY,1,2022,Black Bear,7-Sep-22,Hunting,Newberry,Schoolcraft,M,2018,46.1800480978,-85.8756871211,pass
BB22_738,BB22_738_MTU19Oct23_R1,1,2,1,2,0,2,1,2,2,2,2,1,1,2,0,2,1,1,2,2,2,1,0,1,2,1,1,2,2,2,2,2,2,2,1,2,2,0,2,1,2,1,1,2,1,2,0,2,2,1,2,2,0,2,1,2,0,2,1,1,1,-9,2,2,2,2,2,2,2,2,1,1,0,2,1,0,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,0,0,2,2,0,2,1,2,1,2,2,2,-9,2,0,2,2,0,2,0,-9,-9,2,2,1,2,2,2,2,2,0,0,2,1,0,2,0,2,1,-9,-9,-9,2,1,1,2,0,2,1,0,1,1,-9,-9,-9,2,1,0,1,1,2,2,2,1,2,1,1,2,1,2,0,1,1,-9,2,2,-9,0,1,0,0,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,-9,1,1,2,1,2,2,1,2,2,1,2,1,0,2,1,0,1,1,-9,1,1,2,1,0,2,2,0,2,-9,2,2,0.9330357142857143,216237,111509,51.57,91.45,1.01,XY,XY,XY,XY,XY,XY,1,2022,Black Bear,,Hunting,Newberry,Schoolcraft,M,2019,46.4838775562,-86.1676107672,pass
BB22_739,BB22_739_MTU19Oct23_R1,1,2,2,2,1,2,2,2,2,-9,1,-9,1,2,1,-9,1,1,1,2,2,1,1,2,2,1,0,2,2,0,2,2,0,0,2,-9,1,1,0,1,1,0,2,1,2,1,0,2,2,1,1,1,2,1,2,-9,-9,1,2,1,2,-9,-9,1,1,2,2,2,2,2,0,1,0,2,1,2,2,2,1,1,2,2,0,2,1,2,2,1,2,0,0,1,0,1,1,1,1,1,2,1,0,0,1,2,2,2,2,2,-9,2,1,-9,1,0,2,2,-9,2,1,2,0,2,0,1,1,2,0,0,2,0,2,2,2,2,2,-9,-9,-9,2,2,-9,1,1,2,1,-9,-9,1,0,-9,-9,2,2,0,1,1,2,-9,2,1,2,-9,2,2,2,2,2,0,1,-9,2,2,-9,2,0,2,1,2,2,2,2,2,0,2,2,2,2,1,1,2,1,2,2,1,0,2,1,2,2,1,2,2,1,2,1,2,2,2,0,1,1,1,2,2,2,1,1,1,0,-9,2,-9,2,1,0.8883928571428571,253027,88131,34.83,87.18,1.33,XY,XY,XY,XY,XY,XY,1,2022,Black Bear,8-Sep-22,Hunting,Newberry,Schoolcraft,M,2019,46.3387111525,-85.8959097386,pass
BB22_74,BB22_74_FullMerged_R1,1,-9,2,1,-9,2,2,2,2,2,2,1,1,2,2,-9,2,0,2,2,2,1,-9,1,2,1,1,2,2,-9,1,2,0,0,2,-9,2,1,2,1,1,2,1,2,2,2,-9,0,2,2,1,1,2,2,2,2,-9,2,1,2,1,-9,-9,1,-9,2,2,1,2,1,1,-9,2,2,2,2,2,2,0,2,1,-9,2,1,2,1,2,2,0,1,1,2,1,1,2,1,2,2,0,2,-9,1,2,2,2,2,2,2,-9,2,1,1,1,0,-9,2,-9,-9,1,2,2,2,1,0,2,2,0,0,2,2,0,2,0,2,0,-9,-9,2,-9,2,1,1,1,2,1,2,-9,2,0,0,-9,-9,2,-9,2,1,2,-9,2,2,-9,-9,2,2,-9,1,0,2,1,-9,-9,-9,-9,2,1,-9,-9,1,1,1,2,2,1,2,2,-9,2,2,2,1,2,-9,1,2,1,2,1,-9,2,1,2,0,1,2,0,2,1,-9,1,1,2,-9,1,2,2,0,1,2,2,-9,2,-9,-9,0,0.8080357142857143,206243,38216,18.53,79.49,1,XX,XX,XX,XX,XX,XX,1,2022,Black Bear,19-Sep-22,Hunting,Baraga,Baraga,F,2019,46.7007943695,-88.6053385066,pass
BB22_740,BB22_740_MTU19Oct23_R1,2,-9,2,2,2,2,-9,1,2,2,2,0,1,2,0,-9,2,1,2,1,2,-9,-9,1,2,1,1,1,1,1,0,2,0,2,2,0,2,0,2,0,2,2,1,2,2,1,-9,2,2,2,1,1,2,0,2,2,-9,2,2,0,2,2,2,2,-9,2,-9,2,2,2,0,1,0,2,2,1,1,-9,1,2,2,2,2,2,2,1,1,2,1,2,0,2,1,1,2,2,1,1,1,2,-9,1,1,2,0,1,2,2,-9,2,0,2,1,-9,2,-9,-9,2,-9,2,2,2,-9,2,0,0,0,2,2,2,-9,1,-9,0,2,-9,-9,1,1,1,1,2,1,2,1,-9,-9,2,2,1,-9,-9,0,0,1,2,-9,-9,2,0,2,-9,1,2,-9,1,1,1,1,-9,-9,-9,-9,1,1,1,-9,2,1,1,1,0,1,2,1,2,0,2,2,1,2,1,2,0,2,2,2,1,2,2,1,1,2,-9,1,0,1,1,0,2,2,-9,0,-9,2,2,0,1,-9,-9,-9,-9,1,0,0.8169642857142857,58308,42077,72.16,80.34,1.06,XY,XY,XY,XY,XY,XY,1,2022,Black Bear,8-Sep-22,Hunting,Newberry,Schoolcraft,M,2020,46.2088603376,-85.9592400979,pass
BB22_741,BB22_741_MTU19Oct23_R1,1,2,0,2,-9,1,0,2,2,2,2,0,1,0,1,-9,1,0,2,1,2,1,-9,1,1,1,0,1,1,1,1,2,0,0,1,2,1,2,2,0,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,-9,2,1,1,2,2,2,1,0,1,2,1,2,2,1,2,1,2,0,1,2,2,2,1,1,1,0,2,1,2,2,2,0,1,1,2,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,-9,-9,2,1,2,2,0,2,0,-9,0,2,2,2,2,2,1,2,2,0,1,2,2,-9,1,-9,1,2,-9,-9,2,2,2,-9,2,1,2,1,-9,-9,2,-9,-9,-9,-9,2,2,1,1,1,2,2,1,2,-9,2,2,2,1,2,0,2,-9,2,-9,-9,2,1,1,0,2,0,1,1,2,0,1,2,2,2,2,2,1,2,2,2,2,0,2,2,2,2,2,2,1,1,2,1,0,1,1,2,0,1,-9,2,2,-9,1,0,1,-9,2,2,-9,2,2,0.8839285714285714,178618,70112,39.25,86.75,1.06,XY,XY,XY,XY,XY,XY,1,2022,Black Bear,7-Sep-22,Hunting,Newberry,Schoolcraft,M,2016,46.2088603376,-85.9592400979,pass
BB22_742,BB22_742_MTU19Oct23_R1,2,1,2,2,2,2,2,2,2,2,2,0,2,1,1,-9,2,1,2,2,2,1,-9,1,2,1,1,2,2,2,2,-9,1,2,2,-9,2,0,2,-9,2,1,0,2,2,1,2,1,2,-9,1,0,2,2,2,2,-9,2,2,2,1,-9,2,1,2,2,2,2,1,2,1,1,0,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,0,0,1,2,1,1,2,1,2,1,2,2,-9,2,1,2,1,-9,2,2,-9,-9,-9,2,0,2,1,2,1,2,1,1,2,2,0,2,0,1,-9,-9,-9,2,2,2,2,2,1,2,1,2,-9,2,-9,2,-9,-9,2,0,1,1,-9,2,2,0,2,2,2,2,-9,2,1,0,1,-9,-9,-9,-9,2,1,0,-9,2,1,2,-9,1,-9,2,2,2,1,1,2,2,2,2,1,1,2,0,2,-9,2,2,2,2,2,2,2,2,1,2,0,2,1,-9,2,2,2,2,1,1,-9,-9,-9,-9,2,1,0.84375,144442,51904,35.93,82.91,1.13,XX,XX,XX,XX,XX,XX,1,2022,Black Bear,8-Sep-22,Hunting,Newberry,Schoolcraft,F,2020,46.4255374086,-86.0632421055,pass
